,รายได้รวม,การเติบโตต่อไตรมาส (%),การเติบโตต่อปี (%),กำไรสุทธิ,กำไรต่อหุ้น (EPS),ROA (%),ROE (%),อัตรากำไรขั้นต้น (%),อัตราส่วนการขายและบริหารต่อรายได้ (%),อัตรากำไรสุทธิ (%),หนี้สิน/ทุน (เท่า),วงจรเงินสด (วัน),ราคาล่าสุด (บาท),มูลค่าหลักทรัพย์ตามราคาตลาด (ล้านบาท),P/E (เท่า),P/BV (เท่า),มูลค่าหุ้นทางบัญชีต่อหุ้น (บาท),อัตราส่วนเงินปันผลตอบแทน,EV / EBITDA,Symbol,Market,IndusGroup,BusinessGroup
3Q2562,,,,,,,,,,,0.07,,,,,,,,,AIMCG,SET,PROPCON,PF&REIT
4Q2562,98.12,,,118.77,,3.66,4.01,,,121.04,0.11,,9.00,"2,592.00",,0.88,10.18,0.00,,AIMCG,SET,PROPCON,PF&REIT
1Q2563,97.96,,,57.51,,1.71,1.92,,,58.71,0.13,,4.64,"1,336.32",,,,8.41,,AIMCG,SET,PROPCON,PF&REIT
2Q2563,96.22,,,59.19,,1.74,1.97,,,61.51,0.15,,7.00,"2,016.00",,0.67,10.40,5.58,,AIMCG,SET,PROPCON,PF&REIT
3Q2563,98.54,,,59.20,,1.71,1.96,,,60.08,0.15,,6.00,"1,728.00",,0.58,10.40,6.51,,AIMCG,SET,PROPCON,PF&REIT
4Q2563,96.23,,,-9.35,,-0.27,-0.31,,,-9.72,0.15,,5.90,"1,699.20",,0.56,10.51,6.62,,AIMCG,SET,PROPCON,PF&REIT
1Q2564,96.04,,,58.76,,1.71,1.96,,,61.19,0.15,,5.90,"1,699.20",,0.57,10.35,9.40,,AIMCG,SET,PROPCON,PF&REIT
2Q2564,90.78,,,58.80,,1.69,1.94,,,64.77,0.15,,5.80,"1,670.40",,0.56,10.43,9.56,,AIMCG,SET,PROPCON,PF&REIT
3Q2564,87.64,,,64.19,,1.80,2.07,,,73.25,0.15,,5.65,"1,627.20",,0.53,10.63,9.82,,AIMCG,SET,PROPCON,PF&REIT
4Q2564,87.74,,,-245.01,,-7.05,-8.18,,,-279.25,0.17,,5.85,"1,684.80",,0.54,10.85,9.48,,AIMCG,SET,PROPCON,PF&REIT
1Q2565,72.86,,,-13.74,,-0.42,-0.48,,,-18.86,0.15,,5.20,"1,497.60",,,,10.67,,AIMCG,SET,PROPCON,PF&REIT
2Q2565,85.04,,,59.31,,1.82,2.09,,,69.74,0.15,,4.92,"1,416.96",,0.50,9.82,1.42,,AIMCG,SET,PROPCON,PF&REIT
3Q2565,89.93,,,65.41,,1.99,2.28,,,72.73,0.14,,4.94,"1,440.00",,0.50,9.92,1.40,,AIMCG,SET,PROPCON,PF&REIT
